manufacturer,releaseyear,memsize,gpuclock,memclock,unifiedshader,tmu,rop,g3dmark,g2dmark,tdp,powerperformance,performance_per_watt,performance_per_gb,performance_per_shader,gpu_age,performance_category
2,2007.0,0.512,900,2133.0,768.0,48,24,519,85,125.0,4.15,4.152,1013.671875,0.67578125,19.0,3
0,2007.0,2.0,2000,2000.0,768.0,48,32,647,493,65.0,19.155,19.155714285714286,323.5,0.8424479166666666,19.0,1
1,2007.0,0.512,1923,2000.0,768.0,48,32,660,422,65.0,19.155,19.155714285714286,1289.0625,0.859375,19.0,1
1,2007.0,0.512,2039,2000.0,768.0,48,32,616,488,65.0,19.155,19.155714285714286,1203.125,0.8020833333333334,19.0,3
1,2007.0,0.256,350,900.0,184.0,23,3,75,384,65.0,19.155,19.155714285714286,292.96875,0.4076086956521739,19.0,2
1,2007.0,0.512,200,900.0,160.0,20,2,49,209,65.0,19.155,19.155714285714286,95.703125,0.30625,19.0,2
1,2007.0,0.256,200,900.0,160.0,20,2,67,253,27.0,2.47,2.4814814814814814,261.71875,0.41875,19.0,2
1,2007.0,0.256,800,950.0,160.0,8,4,283,371,45.0,6.28,6.288888888888889,1105.46875,1.76875,19.0,3
1,2007.0,0.256,875,900.0,160.0,8,4,283,371,45.0,6.28,6.288888888888889,1105.46875,1.76875,19.0,3
1,2007.0,0.512,775,900.0,160.0,8,4,110,137,65.0,19.155,19.155714285714286,214.84375,0.6875,19.0,2
1,2007.0,0.256,875,900.0,160.0,8,4,211,337,35.0,6.04,6.0285714285714285,824.21875,1.31875,19.0,3
2,2007.0,0.512,775,900.0,160.0,8,4,128,109,20.0,6.39,6.4,250.0,0.8,19.0,2
2,2007.0,0.512,875,900.0,160.0,8,4,111,49,45.0,2.47,2.466666666666667,216.796875,0.69375,19.0,2
2,2007.0,0.256,750,900.0,160.0,8,4,156,140,38.0,4.1,4.105263157894737,609.375,0.975,19.0,3
2,2007.0,0.512,750,900.0,160.0,8,4,186,211,50.0,3.71,3.72,363.28125,1.1625,19.0,3
1,2007.0,0.256,700,900.0,160.0,8,4,82,235,65.0,19.155,19.155714285714286,320.3125,0.5125,19.0,2
1,2007.0,0.256,775,800.0,160.0,8,4,192,329,65.0,19.155,19.155714285714286,750.0,1.2,19.0,3
1,2007.0,0.256,550,800.0,160.0,16,8,168,267,65.0,19.155,19.155714285714286,656.25,1.05,19.0,3
1,2007.0,0.128,625,800.0,160.0,8,4,51,211,65.0,19.155,19.155714285714286,398.4375,0.31875,19.0,2
1,2007.0,0.256,600,800.0,160.0,8,4,27,252,65.0,19.155,19.155714285714286,105.46875,0.16875,19.0,2
2,2007.0,0.512,800,800.0,160.0,8,4,124,97,29.0,4.28,4.275862068965517,242.1875,0.775,19.0,2
2,2007.0,0.512,600,800.0,160.0,8,4,89,42,20.0,4.45,4.45,173.828125,0.55625,19.0,2
2,2007.0,0.512,625,800.0,160.0,8,4,89,42,20.0,4.45,4.45,173.828125,0.55625,19.0,2
2,2007.0,0.512,480,800.0,160.0,8,4,73,57,20.0,3.67,3.65,142.578125,0.45625,19.0,2
2,2007.0,0.256,750,794.0,160.0,8,4,161,35,75.0,2.15,2.1466666666666665,628.90625,1.00625,19.0,3
2,2007.0,0.512,625,667.0,160.0,8,4,117,63,47.0,2.49,2.48936170212766,228.515625,0.73125,19.0,2
2,2007.0,0.512,625,667.0,160.0,8,4,92,100,47.0,1.96,1.9574468085106385,179.6875,0.575,19.0,2
2,2007.0,0.256,625,533.0,160.0,8,4,115,39,45.0,2.57,2.555555555555556,449.21875,0.71875,19.0,2
2,2007.0,0.512,625,533.0,160.0,8,4,64,68,14.0,4.56,4.571428571428571,125.0,0.4,19.0,2
1,2007.0,0.256,200,900.0,144.0,18,3,46,290,65.0,19.155,19.155714285714286,179.6875,0.3194444444444444,19.0,2
1,2007.0,0.512,790,1000.0,144.0,24,24,341,445,65.0,19.155,19.155714285714286,666.015625,2.368055555555556,19.0,3
1,2007.0,0.256,871,1000.0,144.0,24,16,180,399,65.0,19.155,19.155714285714286,703.125,1.25,19.0,3
1,2007.0,0.128,375,600.0,384.0,16,8,67,253,27.0,2.47,2.4814814814814814,523.4375,0.1744791666666666,19.0,2
1,2007.0,0.256,450,600.0,384.0,12,12,118,29,25.0,4.74,4.72,460.9375,0.3072916666666667,19.0,2
1,2007.0,0.256,430,600.0,384.0,24,16,119,357,25.0,4.76,4.76,464.84375,0.3098958333333333,19.0,2
1,2007.0,0.256,350,600.0,384.0,12,8,114,346,20.0,5.72,5.7,445.3125,0.296875,19.0,2
1,2007.0,0.128,540,590.0,384.0,16,16,52,287,65.0,19.155,19.155714285714286,406.25,0.1354166666666666,19.0,2
2,2007.0,0.256,540,590.0,384.0,16,16,205,59,65.0,19.155,19.155714285714286,800.78125,0.5338541666666666,19.0,3
2,2007.0,0.512,520,560.0,384.0,16,16,49,99,10.0,4.85,4.9,95.703125,0.1276041666666666,19.0,2
2,2007.0,0.256,520,560.0,384.0,16,16,67,74,10.0,6.67,6.7,261.71875,0.1744791666666666,19.0,2
2,2007.0,0.256,500,560.0,384.0,8,4,97,190,10.0,9.73,9.7,378.90625,0.2526041666666667,19.0,2
2,2007.0,0.256,400,550.0,384.0,16,16,84,385,35.0,2.39,2.4,328.125,0.21875,19.0,2
2,2007.0,0.256,480,550.0,384.0,16,16,87,308,17.0,5.11,5.117647058823529,339.84375,0.2265625,19.0,2
1,2007.0,0.064,440,550.0,384.0,24,16,48,263,65.0,19.155,19.155714285714286,750.0,0.125,19.0,2
1,2007.0,0.128,300,550.0,384.0,12,12,48,263,65.0,19.155,19.155714285714286,375.0,0.125,19.0,2
1,2007.0,0.256,425,550.0,384.0,16,16,102,246,65.0,19.155,19.155714285714286,398.4375,0.265625,19.0,2
1,2007.0,0.256,425,550.0,384.0,16,16,90,212,65.0,19.155,19.155714285714286,351.5625,0.234375,19.0,2
2,2007.0,0.256,525,550.0,384.0,8,4,98,47,11.0,8.91,8.909090909090908,382.8125,0.2552083333333333,19.0,2
2,2007.0,0.256,520,540.0,384.0,16,16,59,241,10.0,5.87,5.9,230.46875,0.1536458333333333,19.0,2
2,2007.0,0.256,430,525.0,384.0,24,16,128,32,40.0,3.21,3.2,500.0,0.3333333333333333,19.0,2
2,2007.0,0.256,430,525.0,384.0,24,16,81,160,65.0,19.155,19.155714285714286,316.40625,0.2109375,19.0,2
2,2007.0,0.128,375,525.0,384.0,16,16,67,314,40.0,1.67,1.675,523.4375,0.1744791666666666,19.0,2
1,2007.0,0.256,350,325.0,384.0,8,8,49,244,65.0,19.155,19.155714285714286,191.40625,0.1276041666666666,19.0,2
2,2007.0,1.024,80,120.0,384.0,2,2,112,99,65.0,19.155,19.155714285714286,109.375,0.2916666666666667,19.0,2
2,2007.0,1.024,120,120.0,384.0,2,2,112,99,65.0,19.155,19.155714285714286,109.375,0.2916666666666667,19.0,2
2,2007.0,1.024,84,112.0,384.0,1,1,112,99,65.0,19.155,19.155714285714286,109.375,0.2916666666666667,19.0,2
2,2007.0,1.024,84,112.0,384.0,1,1,171,31,65.0,19.155,19.155714285714286,166.9921875,0.4453125,19.0,3
2,2007.0,1.024,84,112.0,384.0,1,1,171,31,65.0,19.155,19.155714285714286,166.9921875,0.4453125,19.0,3
2,2007.0,1.024,90,110.0,384.0,2,2,82,345,65.0,19.155,19.155714285714286,80.078125,0.2135416666666666,19.0,2
2,2007.0,1.024,105,105.0,384.0,2,2,102,168,65.0,19.155,19.155714285714286,99.609375,0.265625,19.0,2
2,2007.0,1.024,105,105.0,384.0,2,2,153,163,65.0,19.155,19.155714285714286,149.4140625,0.3984375,19.0,3
2,2006.0,0.768,1278,1502.0,2048.0,128,64,597,105,155.0,3.85,3.8516129032258064,777.34375,0.29150390625,20.0,3
1,2006.0,0.256,1493,1752.0,768.0,48,32,113,318,66.0,1.71,1.7121212121212122,441.40625,0.1471354166666666,20.0,2
1,2006.0,0.512,1291,1752.0,768.0,48,32,151,466,65.0,19.155,19.155714285714286,294.921875,0.1966145833333333,20.0,3
1,2006.0,0.256,1150,1750.0,768.0,48,24,146,409,75.0,1.95,1.9466666666666668,570.3125,0.1901041666666666,20.0,3
1,2006.0,0.512,1026,1653.0,768.0,48,32,137,507,100.0,1.37,1.37,267.578125,0.1783854166666666,20.0,3
1,2006.0,0.256,1050,1625.0,768.0,48,16,141,415,48.0,2.93,2.9375,550.78125,0.18359375,20.0,3
2,2006.0,1.024,1500,1600.0,768.0,48,32,242,394,96.0,2.53,2.520833333333333,236.328125,0.3151041666666667,20.0,3
2,2006.0,0.512,900,1568.0,768.0,48,16,236,653,65.0,19.155,19.155714285714286,460.9375,0.3072916666666667,20.0,3
2,2006.0,0.256,1557,1502.0,768.0,48,32,292,106,80.0,3.65,3.65,1140.625,0.3802083333333333,20.0,3
2,2006.0,0.512,727,1500.0,768.0,24,16,171,275,45.0,3.8,3.8,333.984375,0.22265625,20.0,3
2,2006.0,0.256,900,1500.0,768.0,48,16,190,105,65.0,2.92,2.923076923076923,742.1875,0.2473958333333333,20.0,3
1,2006.0,0.256,1050,1500.0,768.0,48,16,130,247,65.0,19.155,19.155714285714286,507.8125,0.1692708333333333,20.0,3
2,2006.0,0.512,1000,1500.0,768.0,48,16,264,283,45.0,5.86,5.866666666666666,515.625,0.34375,20.0,3
2,2006.0,0.512,930,1500.0,768.0,48,16,270,264,45.0,6.01,6.0,527.34375,0.3515625,20.0,3
2,2006.0,0.512,930,1500.0,768.0,48,16,176,254,20.0,8.81,8.8,343.75,0.2291666666666666,20.0,3
2,2006.0,0.256,1000,1500.0,768.0,48,16,115,209,35.0,3.28,3.2857142857142856,449.21875,0.1497395833333333,20.0,2
2,2006.0,0.512,810,1404.0,768.0,64,24,202,413,65.0,19.155,19.155714285714286,394.53125,0.2630208333333333,20.0,3
2,2006.0,0.512,900,1375.0,768.0,48,16,344,189,65.0,19.155,19.155714285714286,671.875,0.4479166666666667,20.0,3
2,2006.0,0.512,1075,1375.0,768.0,48,16,388,165,65.0,19.155,19.155714285714286,757.8125,0.5052083333333334,20.0,3
2,2006.0,0.256,1075,1375.0,768.0,48,16,258,160,65.0,19.155,19.155714285714286,1007.8125,0.3359375,20.0,3
2,2006.0,0.256,928,1350.0,768.0,64,16,254,68,65.0,19.155,19.155714285714286,992.1875,0.3307291666666667,20.0,3
1,2006.0,0.256,797,1002.0,768.0,64,16,127,445,65.0,19.155,19.155714285714286,496.09375,0.1653645833333333,20.0,2
1,2006.0,0.256,675,900.0,144.0,24,16,85,241,44.0,1.93,1.9318181818181817,332.03125,0.5902777777777778,20.0,2
1,2006.0,0.256,590,900.0,144.0,24,16,84,313,65.0,19.155,19.155714285714286,328.125,0.5833333333333334,20.0,2
2,2006.0,0.256,720,800.0,144.0,24,16,254,317,45.0,5.63,5.644444444444445,992.1875,1.7638888888888888,20.0,3
2,2006.0,0.128,590,800.0,144.0,24,24,38,358,65.0,19.155,19.155714285714286,296.875,0.2638888888888889,20.0,2
2,2006.0,0.128,570,625.0,144.0,24,16,114,360,30.0,3.8,3.8,890.625,0.7916666666666666,20.0,2
2,2006.0,0.128,300,900.0,128.0,8,4,64,325,25.0,2.55,2.56,500.0,0.5,20.0,2
2,2006.0,0.256,400,900.0,128.0,8,4,45,132,15.0,2.98,3.0,175.78125,0.3515625,20.0,2
1,2006.0,0.256,400,900.0,128.0,8,8,105,228,65.0,19.155,19.155714285714286,410.15625,0.8203125,20.0,2
1,2006.0,0.256,1500,900.0,128.0,8,4,92,236,65.0,19.155,19.155714285714286,359.375,0.71875,20.0,2
1,2006.0,0.128,300,900.0,128.0,8,8,33,205,65.0,19.155,19.155714285714286,257.8125,0.2578125,20.0,2
1,2006.0,0.128,640,900.0,128.0,16,16,43,226,65.0,19.155,19.155714285714286,335.9375,0.3359375,20.0,2
1,2006.0,0.128,200,900.0,128.0,8,4,40,222,65.0,19.155,19.155714285714286,312.5,0.3125,20.0,2
1,2006.0,0.256,200,900.0,128.0,8,4,45,248,65.0,19.155,19.155714285714286,175.78125,0.3515625,20.0,2
2,2006.0,0.512,351,900.0,128.0,8,4,148,232,65.0,19.155,19.155714285714286,289.0625,1.15625,20.0,3
2,2006.0,0.256,600,900.0,128.0,8,4,210,125,65.0,19.155,19.155714285714286,820.3125,1.640625,20.0,3
2,2006.0,0.256,300,900.0,128.0,8,4,128,220,65.0,19.155,19.155714285714286,500.0,1.0,20.0,2
2,2006.0,0.256,497,900.0,128.0,8,4,134,335,65.0,19.155,19.155714285714286,523.4375,1.046875,20.0,3
2,2006.0,0.256,800,900.0,128.0,8,4,204,101,65.0,19.155,19.155714285714286,796.875,1.59375,20.0,3
2,2006.0,0.256,600,900.0,128.0,8,4,158,55,65.0,19.155,19.155714285714286,617.1875,1.234375,20.0,3
2,2006.0,0.128,514,900.0,128.0,8,4,135,39,65.0,19.155,19.155714285714286,1054.6875,1.0546875,20.0,3
1,2006.0,0.128,507,520.0,384.0,12,12,49,245,65.0,19.155,19.155714285714286,382.8125,0.1276041666666666,20.0,2
2,2006.0,0.128,650,505.0,384.0,24,16,39,185,65.0,19.155,19.155714285714286,304.6875,0.1015625,20.0,2
2,2006.0,0.512,650,505.0,384.0,24,16,47,274,10.0,4.7,4.7,91.796875,0.1223958333333333,20.0,2
2,2006.0,0.512,500,500.0,384.0,12,12,48,236,10.0,4.76,4.8,93.75,0.125,20.0,2
2,2006.0,0.128,375,500.0,384.0,20,16,86,378,21.0,4.09,4.095238095238095,671.875,0.2239583333333333,20.0,2
1,2006.0,0.128,450,500.0,384.0,12,12,40,274,65.0,19.155,19.155714285714286,312.5,0.1041666666666666,20.0,2
1,2006.0,0.128,375,500.0,384.0,20,16,40,274,65.0,19.155,19.155714285714286,312.5,0.1041666666666666,20.0,2
2,2006.0,0.128,500,500.0,384.0,16,16,66,112,65.0,19.155,19.155714285714286,515.625,0.171875,20.0,2
2,2006.0,0.064,425,500.0,384.0,12,12,52,114,65.0,19.155,19.155714285714286,812.5,0.1354166666666666,20.0,2
2,2006.0,0.032,400,500.0,384.0,20,16,24,212,65.0,19.155,19.155714285714286,750.0,0.0625,20.0,2
2,2006.0,0.032,425,500.0,384.0,8,8,15,204,65.0,19.155,19.155714285714286,468.75,0.0390625,20.0,2
2,2006.0,0.064,350,500.0,384.0,12,12,87,82,65.0,19.155,19.155714285714286,1359.375,0.2265625,20.0,2
2,2006.0,0.128,425,500.0,384.0,12,12,74,281,65.0,19.155,19.155714285714286,578.125,0.1927083333333333,20.0,2
2,2006.0,0.256,500,500.0,384.0,16,16,39,251,65.0,19.155,19.155714285714286,152.34375,0.1015625,20.0,2
2,2006.0,0.128,475,500.0,384.0,16,16,78,85,65.0,19.155,19.155714285714286,609.375,0.203125,20.0,2
2,2006.0,0.256,500,500.0,384.0,16,16,82,57,65.0,19.155,19.155714285714286,320.3125,0.2135416666666666,20.0,2
2,2006.0,0.128,400,500.0,384.0,16,16,23,98,65.0,19.155,19.155714285714286,179.6875,0.0598958333333333,20.0,2
2,2006.0,0.128,425,500.0,384.0,12,12,52,133,65.0,19.155,19.155714285714286,406.25,0.1354166666666666,20.0,2
1,2006.0,0.064,375,500.0,384.0,16,16,1,153,65.0,19.155,19.155714285714286,15.625,0.0026041666666666,20.0,2
2,2006.0,0.128,425,325.0,384.0,4,4,66,112,65.0,19.155,19.155714285714286,515.625,0.171875,20.0,2
2,2006.0,0.064,425,325.0,384.0,4,4,45,199,65.0,19.155,19.155714285714286,703.125,0.1171875,20.0,2
1,2005.0,0.256,700,1150.0,720.0,36,16,115,162,65.0,19.155,19.155714285714286,449.21875,0.1597222222222222,21.0,2
1,2005.0,0.128,700,667.0,720.0,36,16,84,423,65.0,19.155,19.155714285714286,656.25,0.1166666666666666,21.0,2
1,2005.0,0.128,300,900.0,704.0,44,8,84,423,65.0,19.155,19.155714285714286,656.25,0.1193181818181818,21.0,2
2,2005.0,0.256,300,900.0,704.0,44,8,102,223,65.0,19.155,19.155714285714286,398.4375,0.1448863636363636,21.0,2
2,2005.0,0.512,300,900.0,704.0,44,8,226,143,109.0,2.08,2.073394495412844,441.40625,0.3210227272727273,21.0,3
2,2005.0,0.256,300,900.0,640.0,40,20,149,235,83.0,1.8,1.7951807228915662,582.03125,0.2328125,21.0,3
2,2005.0,0.512,300,900.0,640.0,40,8,218,272,45.0,4.84,4.844444444444444,425.78125,0.340625,21.0,3
2,2005.0,0.512,300,900.0,640.0,40,8,210,239,65.0,3.22,3.230769230769231,410.15625,0.328125,21.0,3
2,2005.0,0.256,300,900.0,640.0,40,8,138,198,65.0,19.155,19.155714285714286,539.0625,0.215625,21.0,3
2,2005.0,0.256,1000,1752.0,640.0,40,16,291,196,86.0,3.38,3.383720930232558,1136.71875,0.4546875,21.0,3
2,2005.0,0.256,1354,1752.0,640.0,40,16,244,273,65.0,19.155,19.155714285714286,953.125,0.38125,21.0,3
2,2005.0,0.256,1354,1752.0,640.0,40,32,128,150,65.0,19.155,19.155714285714286,500.0,0.2,21.0,2
2,2005.0,0.256,747,1752.0,640.0,32,16,128,150,65.0,19.155,19.155714285714286,500.0,0.2,21.0,2
2,2005.0,0.256,1354,1752.0,640.0,32,16,128,150,65.0,19.155,19.155714285714286,500.0,0.2,21.0,2
2,2005.0,0.256,1295,1500.0,640.0,32,16,110,166,65.0,19.155,19.155714285714286,429.6875,0.171875,21.0,2
2,2005.0,0.256,1019,1500.0,640.0,40,16,195,121,65.0,19.155,19.155714285714286,761.71875,0.3046875,21.0,3
2,2005.0,0.256,1100,1500.0,640.0,40,16,195,121,65.0,19.155,19.155714285714286,761.71875,0.3046875,21.0,3
1,2005.0,1.024,1019,1500.0,640.0,40,16,111,344,65.0,19.155,19.155714285714286,108.3984375,0.1734375,21.0,2
1,2005.0,0.512,1002,1500.0,640.0,40,16,128,322,65.0,19.155,19.155714285714286,250.0,0.2,21.0,2
1,2005.0,0.256,1082,1500.0,640.0,40,16,116,348,65.0,19.155,19.155714285714286,453.125,0.18125,21.0,2
1,2005.0,0.128,450,900.0,128.0,8,4,51,266,65.0,19.155,19.155714285714286,398.4375,0.3984375,21.0,2
1,2005.0,0.256,450,900.0,128.0,8,4,116,356,42.0,2.75,2.761904761904762,453.125,0.90625,21.0,2
1,2005.0,0.256,450,900.0,128.0,8,4,99,273,41.0,2.41,2.414634146341464,386.71875,0.7734375,21.0,2
1,2005.0,0.128,400,900.0,128.0,8,4,84,313,65.0,19.155,19.155714285714286,656.25,0.65625,21.0,2
1,2005.0,0.128,720,900.0,128.0,8,4,58,237,65.0,19.155,19.155714285714286,453.125,0.453125,21.0,2
1,2005.0,0.256,480,900.0,128.0,8,4,58,237,65.0,19.155,19.155714285714286,226.5625,0.453125,21.0,2
1,2005.0,0.128,650,900.0,128.0,16,2,60,189,65.0,19.155,19.155714285714286,468.75,0.46875,21.0,2
1,2005.0,0.128,650,900.0,128.0,16,2,67,200,65.0,19.155,19.155714285714286,523.4375,0.5234375,21.0,2
1,2005.0,0.128,738,1100.0,128.0,64,16,82,223,65.0,19.155,19.155714285714286,640.625,0.640625,21.0,2
2,2005.0,0.256,675,1008.0,128.0,64,16,69,209,65.0,19.155,19.155714285714286,269.53125,0.5390625,21.0,2
2,2005.0,0.128,600,1000.0,128.0,64,16,51,171,65.0,19.155,19.155714285714286,398.4375,0.3984375,21.0,2
2,2005.0,0.256,702,1000.0,128.0,64,16,128,150,65.0,19.155,19.155714285714286,500.0,1.0,21.0,2
2,2005.0,0.256,738,1000.0,128.0,64,16,59,166,65.0,19.155,19.155714285714286,230.46875,0.4609375,21.0,2
2,2005.0,0.128,725,1000.0,128.0,64,16,51,234,65.0,19.155,19.155714285714286,398.4375,0.3984375,21.0,2
2,2005.0,0.128,585,950.0,128.0,64,16,38,300,65.0,19.155,19.155714285714286,296.875,0.296875,21.0,2
1,2005.0,0.128,576,900.0,128.0,32,24,115,348,65.0,19.155,19.155714285714286,898.4375,0.8984375,21.0,2
1,2005.0,0.128,650,820.0,128.0,64,16,103,353,65.0,19.155,19.155714285714286,804.6875,0.8046875,21.0,2
1,2005.0,0.128,350,500.0,384.0,16,16,71,348,65.0,19.155,19.155714285714286,554.6875,0.1848958333333333,21.0,2
2,2005.0,0.064,500,500.0,384.0,4,4,2,119,65.0,19.155,19.155714285714286,31.25,0.0052083333333333,21.0,2
1,2005.0,0.128,500,500.0,384.0,8,8,34,204,65.0,19.155,19.155714285714286,265.625,0.0885416666666666,21.0,2
2,2005.0,0.128,350,500.0,384.0,8,8,31,89,65.0,19.155,19.155714285714286,242.1875,0.0807291666666666,21.0,2
1,2005.0,0.256,350,500.0,384.0,8,4,69,336,65.0,19.155,19.155714285714286,269.53125,0.1796875,21.0,2
1,2005.0,0.128,350,500.0,384.0,4,2,71,326,65.0,19.155,19.155714285714286,554.6875,0.1848958333333333,21.0,2
2,2005.0,0.064,300,325.0,384.0,8,4,31,89,65.0,19.155,19.155714285714286,484.375,0.0807291666666666,21.0,2
1,2004.0,0.256,1033,1300.0,640.0,40,16,81,326,65.0,19.155,19.155714285714286,316.40625,0.1265625,22.0,2
1,2004.0,0.256,1033,1300.0,640.0,40,16,73,157,65.0,19.155,19.155714285714286,285.15625,0.1140625,22.0,2
1,2004.0,0.256,1097,1253.0,640.0,40,16,98,271,65.0,19.155,19.155714285714286,382.8125,0.153125,22.0,2
1,2004.0,0.256,1020,1253.0,640.0,40,16,69,271,65.0,19.155,19.155714285714286,269.53125,0.1078125,22.0,2
1,2004.0,0.128,1020,1253.0,640.0,40,16,130,384,65.0,19.155,19.155714285714286,1015.625,0.203125,22.0,3
1,2004.0,0.256,735,1250.0,640.0,40,32,65,190,65.0,19.155,19.155714285714286,253.90625,0.1015625,22.0,2
2,2004.0,0.256,900,1125.0,640.0,40,16,101,78,142.0,0.71,0.7112676056338029,394.53125,0.1578125,22.0,2
2,2004.0,0.128,860,1125.0,640.0,40,16,124,152,70.0,1.77,1.7714285714285714,968.75,0.19375,22.0,2
2,2004.0,0.128,950,1125.0,640.0,40,16,34,276,55.0,0.63,0.6181818181818182,265.625,0.053125,22.0,2
1,2004.0,0.256,725,1125.0,640.0,40,16,46,110,65.0,19.155,19.155714285714286,179.6875,0.071875,22.0,2
2,2004.0,0.256,725,1125.0,640.0,40,16,106,205,65.0,19.155,19.155714285714286,414.0625,0.165625,22.0,2
2,2004.0,0.256,993,1001.0,640.0,40,16,139,153,65.0,19.155,19.155714285714286,542.96875,0.2171875,22.0,3
2,2004.0,0.256,902,1001.0,640.0,40,16,139,153,65.0,19.155,19.155714285714286,542.96875,0.2171875,22.0,3
2,2004.0,0.128,1082,1000.0,640.0,32,16,110,166,65.0,19.155,19.155714285714286,859.375,0.171875,22.0,2
2,2004.0,0.128,575,1000.0,640.0,40,16,142,212,65.0,19.155,19.155714285714286,1109.375,0.221875,22.0,3
2,2004.0,0.256,575,1000.0,640.0,40,16,142,212,65.0,19.155,19.155714285714286,554.6875,0.221875,22.0,3
2,2004.0,0.128,800,1000.0,640.0,40,16,113,258,65.0,19.155,19.155714285714286,882.8125,0.1765625,22.0,2
2,2004.0,0.256,675,1000.0,640.0,40,16,113,258,65.0,19.155,19.155714285714286,441.40625,0.1765625,22.0,2
2,2004.0,0.256,800,1000.0,640.0,40,16,113,258,65.0,19.155,19.155714285714286,441.40625,0.1765625,22.0,2
1,2004.0,0.256,650,1000.0,640.0,32,16,72,223,65.0,19.155,19.155714285714286,281.25,0.1125,22.0,2
1,2004.0,0.128,575,900.0,640.0,32,16,93,250,65.0,19.155,19.155714285714286,726.5625,0.1453125,22.0,2
1,2004.0,0.128,600,800.0,128.0,32,24,76,302,65.0,19.155,19.155714285714286,593.75,0.59375,22.0,2
1,2004.0,0.128,600,800.0,128.0,64,16,73,248,65.0,19.155,19.155714285714286,570.3125,0.5703125,22.0,2
2,2004.0,0.128,796,693.0,120.0,8,4,81,294,35.0,2.31,2.3142857142857145,632.8125,0.675,22.0,2
2,2004.0,0.128,796,693.0,120.0,8,4,36,178,65.0,19.155,19.155714285714286,281.25,0.3,22.0,2
1,2004.0,0.064,725,500.0,120.0,8,4,49,233,65.0,19.155,19.155714285714286,765.625,0.4083333333333333,22.0,2
1,2004.0,0.128,600,500.0,120.0,8,4,50,209,65.0,19.155,19.155714285714286,390.625,0.4166666666666667,22.0,2
1,2004.0,0.064,600,500.0,120.0,8,4,27,158,65.0,19.155,19.155714285714286,421.875,0.225,22.0,2
1,2004.0,0.128,722,405.0,120.0,8,4,25,137,65.0,19.155,19.155714285714286,195.3125,0.2083333333333333,22.0,2
1,2004.0,0.128,500,400.0,120.0,8,4,62,238,65.0,19.155,19.155714285714286,484.375,0.5166666666666667,22.0,2
2,2004.0,0.128,722,396.0,120.0,8,4,35,310,65.0,19.155,19.155714285714286,273.4375,0.2916666666666667,22.0,2
2,2004.0,0.128,594,396.0,120.0,8,4,6,197,65.0,19.155,19.155714285714286,46.875,0.05,22.0,2
2,2004.0,0.064,600,900.0,112.0,56,16,8,152,65.0,19.155,19.155714285714286,125.0,0.0714285714285714,22.0,2
2,2004.0,0.128,600,900.0,112.0,56,16,95,243,65.0,19.155,19.155714285714286,742.1875,0.8482142857142857,22.0,2
2,2004.0,0.128,600,900.0,112.0,56,16,89,288,65.0,19.155,19.155714285714286,695.3125,0.7946428571428571,22.0,2
2,2004.0,0.128,450,800.0,112.0,56,16,137,67,65.0,19.155,19.155714285714286,1070.3125,1.2232142857142858,22.0,3
2,2004.0,0.256,500,800.0,112.0,56,16,88,69,65.0,19.155,19.155714285714286,343.75,0.7857142857142857,22.0,2
2,2004.0,0.128,300,900.0,96.0,12,2,35,58,65.0,19.155,19.155714285714286,273.4375,0.3645833333333333,22.0,2
1,2004.0,0.128,200,900.0,96.0,12,2,85,236,65.0,19.155,19.155714285714286,664.0625,0.8854166666666666,22.0,2
1,2004.0,0.128,300,900.0,96.0,12,2,84,186,65.0,19.155,19.155714285714286,656.25,0.875,22.0,2
1,2004.0,0.064,473,493.0,384.0,8,8,3,127,65.0,19.155,19.155714285714286,46.875,0.0078125,22.0,2
1,2004.0,0.128,400,490.0,384.0,12,12,36,172,65.0,19.155,19.155714285714286,281.25,0.09375,22.0,2
1,2004.0,0.064,400,490.0,384.0,16,16,30,166,65.0,19.155,19.155714285714286,468.75,0.078125,22.0,2
2,2004.0,0.064,425,475.0,384.0,12,12,46,78,65.0,19.155,19.155714285714286,718.75,0.1197916666666666,22.0,2
1,2004.0,0.128,425,472.0,384.0,8,8,53,275,65.0,19.155,19.155714285714286,414.0625,0.1380208333333333,22.0,2
2,2004.0,1.024,41,62.0,384.0,1,1,33,30,65.0,19.155,19.155714285714286,32.2265625,0.0859375,22.0,2
2,2004.0,1.024,62,62.0,384.0,0,1,22,250,65.0,19.155,19.155714285714286,21.484375,0.0572916666666666,22.0,2
2,2004.0,1.024,75,50.0,384.0,1,1,27,44,65.0,19.155,19.155714285714286,26.3671875,0.0703125,22.0,2
1,2003.0,0.256,902,900.0,640.0,40,16,57,160,65.0,19.155,19.155714285714286,222.65625,0.0890625,23.0,2
1,2003.0,0.128,625,900.0,640.0,32,8,24,131,65.0,19.155,19.155714285714286,187.5,0.0375,23.0,2
1,2003.0,0.128,650,846.0,640.0,32,16,59,153,65.0,19.155,19.155714285714286,460.9375,0.0921875,23.0,2
1,2003.0,0.256,750,800.0,640.0,32,16,59,153,65.0,19.155,19.155714285714286,230.46875,0.0921875,23.0,2
1,2003.0,0.128,730,800.0,640.0,32,16,58,191,65.0,19.155,19.155714285714286,453.125,0.090625,23.0,2
1,2003.0,0.064,700,750.0,640.0,32,16,36,173,65.0,19.155,19.155714285714286,562.5,0.05625,23.0,2
2,2003.0,0.256,300,900.0,576.0,36,8,69,178,65.0,19.155,19.155714285714286,269.53125,0.1197916666666666,23.0,2
